year,origin,destination,gender,migration
2015,愛知県,北海道,総数,2229
2015,愛知県,北海道,男,1409
2015,愛知県,北海道,女,820
2015,三重県,北海道,総数,377
2015,三重県,北海道,男,222
2015,三重県,北海道,女,155
2015,滋賀県,北海道,総数,342
2015,滋賀県,北海道,男,214
2015,滋賀県,北海道,女,128
2015,京都府,北海道,総数,815
2015,京都府,北海道,男,498
2015,京都府,北海道,女,317
2015,大阪府,北海道,総数,1964
2015,大阪府,北海道,男,1151
2015,大阪府,北海道,女,813
2015,兵庫県,北海道,総数,1193
2015,兵庫県,北海道,男,692
2015,兵庫県,北海道,女,501
2015,奈良県,北海道,総数,289
2015,奈良県,北海道,男,167
2015,奈良県,北海道,女,122
2015,和歌山県,北海道,総数,122
2015,和歌山県,北海道,男,65
2015,和歌山県,北海道,女,57
2015,鳥取県,北海道,総数,111
2015,鳥取県,北海道,男,59
2015,鳥取県,北海道,女,52
2015,島根県,北海道,総数,72
2015,島根県,北海道,男,43
2015,島根県,北海道,女,29
2015,岡山県,北海道,総数,339
2015,岡山県,北海道,男,192
2015,岡山県,北海道,女,147
2015,広島県,北海道,総数,591
2015,広島県,北海道,男,375
2015,広島県,北海道,女,216
2015,山口県,北海道,総数,212
2015,山口県,北海道,男,102
2015,山口県,北海道,女,110
2015,徳島県,北海道,総数,78
2015,徳島県,北海道,男,50
2015,徳島県,北海道,女,28
2015,香川県,北海道,総数,180
2015,香川県,北海道,男,117
2015,香川県,北海道,女,63
2015,愛媛県,北海道,総数,191
2015,愛媛県,北海道,男,110
2015,愛媛県,北海道,女,81
2015,高知県,北海道,総数,101
2015,高知県,北海道,男,51
2015,高知県,北海道,女,50
2015,福岡県,北海道,総数,1100
2015,福岡県,北海道,男,654
2015,福岡県,北海道,女,446
2015,佐賀県,北海道,総数,104
2015,佐賀県,北海道,男,62
2015,佐賀県,北海道,女,42
2015,長崎県,北海道,総数,169
2015,長崎県,北海道,男,92
2015,長崎県,北海道,女,77
2015,熊本県,北海道,総数,243
2015,熊本県,北海道,男,143
2015,熊本県,北海道,女,100
2015,大分県,北海道,総数,170
2015,大分県,北海道,男,90
2015,大分県,北海道,女,80
2015,宮崎県,北海道,総数,216
2015,宮崎県,北海道,男,122
2015,宮崎県,北海道,女,94
2015,鹿児島県,北海道,総数,284
2015,鹿児島県,北海道,男,148
2015,鹿児島県,北海道,女,136
2015,沖縄県,北海道,総数,619
2015,沖縄県,北海道,男,342
2015,沖縄県,北海道,女,277
2015,北海道,青森県,総数,1703
2015,北海道,青森県,男,1027
2015,北海道,青森県,女,676
2015,青森県,青森県,総数,0
2015,青森県,青森県,男,0
2015,青森県,青森県,女,0
2015,岩手県,青森県,総数,2013
2015,岩手県,青森県,男,1094
2015,岩手県,青森県,女,919
2015,宮城県,青森県,総数,2215
2015,宮城県,青森県,男,1347
2015,宮城県,青森県,女,868
2015,秋田県,青森県,総数,962
2015,秋田県,青森県,男,548
2015,秋田県,青森県,女,414
2015,山形県,青森県,総数,314
2015,山形県,青森県,男,175
2015,山形県,青森県,女,139
2015,福島県,青森県,総数,432
2015,福島県,青森県,男,288
2015,福島県,青森県,女,144
2015,茨城県,青森県,総数,288
2015,茨城県,青森県,男,163
2015,茨城県,青森県,女,125
2015,栃木県,青森県,総数,216
2015,栃木県,青森県,男,118
2015,栃木県,青森県,女,98
2015,群馬県,青森県,総数,170
2015,群馬県,青森県,男,105
2015,群馬県,青森県,女,65
2015,埼玉県,青森県,総数,1172
2015,埼玉県,青森県,男,749
2015,埼玉県,青森県,女,423
2015,千葉県,青森県,総数,1039
2015,千葉県,青森県,男,652
2015,千葉県,青森県,女,387
2015,東京都,青森県,総数,2729
2015,東京都,青森県,男,1558
2015,東京都,青森県,女,1171
2015,神奈川県,青森県,総数,1677
2015,神奈川県,青森県,男,1075
2015,神奈川県,青森県,女,602
2015,新潟県,青森県,総数,140
2015,新潟県,青森県,男,83
2015,新潟県,青森県,女,57
2015,富山県,青森県,総数,69
2015,富山県,青森県,男,42
2015,富山県,青森県,女,27
2015,石川県,青森県,総数,89
2015,石川県,青森県,男,54
2015,石川県,青森県,女,35
2015,福井県,青森県,総数,31
2015,福井県,青森県,男,22
2015,福井県,青森県,女,9
2015,山梨県,青森県,総数,49
2015,山梨県,青森県,男,27
2015,山梨県,青森県,女,22
2015,長野県,青森県,総数,119
2015,長野県,青森県,男,77
2015,長野県,青森県,女,42
2015,岐阜県,青森県,総数,78
2015,岐阜県,青森県,男,52
2015,岐阜県,青森県,女,26
2015,静岡県,青森県,総数,260
2015,静岡県,青森県,男,165
2015,静岡県,青森県,女,95
2015,愛知県,青森県,総数,346
2015,愛知県,青森県,男,220
2015,愛知県,青森県,女,126
2015,三重県,青森県,総数,62
2015,三重県,青森県,男,42
2015,三重県,青森県,女,20
2015,滋賀県,青森県,総数,32
2015,滋賀県,青森県,男,25
2015,滋賀県,青森県,女,7
2015,京都府,青森県,総数,113
2015,京都府,青森県,男,85
2015,京都府,青森県,女,28
2015,大阪府,青森県,総数,214
2015,大阪府,青森県,男,112
2015,大阪府,青森県,女,102
2015,兵庫県,青森県,総数,123
2015,兵庫県,青森県,男,66
2015,兵庫県,青森県,女,57
2015,奈良県,青森県,総数,64
2015,奈良県,青森県,男,35
2015,奈良県,青森県,女,29
2015,和歌山県,青森県,総数,27
2015,和歌山県,青森県,男,18
2015,和歌山県,青森県,女,9
2015,鳥取県,青森県,総数,17
2015,鳥取県,青森県,男,9
2015,鳥取県,青森県,女,8
2015,島根県,青森県,総数,17
2015,島根県,青森県,男,12
2015,島根県,青森県,女,5
2015,岡山県,青森県,総数,34
2015,岡山県,青森県,男,17
2015,岡山県,青森県,女,17
2015,広島県,青森県,総数,170
2015,広島県,青森県,男,112
2015,広島県,青森県,女,58
2015,山口県,青森県,総数,85
2015,山口県,青森県,男,40
2015,山口県,青森県,女,45
2015,徳島県,青森県,総数,28
2015,徳島県,青森県,男,21
2015,徳島県,青森県,女,7
2015,香川県,青森県,総数,14
2015,香川県,青森県,男,8
2015,香川県,青森県,女,6
2015,愛媛県,青森県,総数,31
2015,愛媛県,青森県,男,16
2015,愛媛県,青森県,女,15
2015,高知県,青森県,総数,22
2015,高知県,青森県,男,15
2015,高知県,青森県,女,7
2015,福岡県,青森県,総数,201
2015,福岡県,青森県,男,120
2015,福岡県,青森県,女,81
2015,佐賀県,青森県,総数,20
2015,佐賀県,青森県,男,14
2015,佐賀県,青森県,女,6
2015,長崎県,青森県,総数,67
2015,長崎県,青森県,男,41
2015,長崎県,青森県,女,26
2015,熊本県,青森県,総数,23
2015,熊本県,青森県,男,12
2015,熊本県,青森県,女,11
2015,大分県,青森県,総数,35
2015,大分県,青森県,男,19
2015,大分県,青森県,女,16
2015,宮崎県,青森県,総数,29
2015,宮崎県,青森県,男,18
2015,宮崎県,青森県,女,11
2015,鹿児島県,青森県,総数,45
2015,鹿児島県,青森県,男,23
2015,鹿児島県,青森県,女,22
2015,沖縄県,青森県,総数,140
2015,沖縄県,青森県,男,75
2015,沖縄県,青森県,女,65
2015,北海道,岩手県,総数,797
2015,北海道,岩手県,男,493
2015,北海道,岩手県,女,304
2015,青森県,岩手県,総数,2184
2015,青森県,岩手県,男,1207
2015,青森県,岩手県,女,977
2015,岩手県,岩手県,総数,0
2015,岩手県,岩手県,男,0
2015,岩手県,岩手県,女,0
2015,宮城県,岩手県,総数,3582
2015,宮城県,岩手県,男,1965
2015,宮城県,岩手県,女,1617
2015,秋田県,岩手県,総数,1173
2015,秋田県,岩手県,男,627
2015,秋田県,岩手県,女,546
2015,山形県,岩手県,総数,430
2015,山形県,岩手県,男,229
2015,山形県,岩手県,女,201
2015,福島県,岩手県,総数,594
2015,福島県,岩手県,男,355
2015,福島県,岩手県,女,239
2015,茨城県,岩手県,総数,292
2015,茨城県,岩手県,男,180
2015,茨城県,岩手県,女,112
2015,栃木県,岩手県,総数,254
2015,栃木県,岩手県,男,164
2015,栃木県,岩手県,女,90
2015,群馬県,岩手県,総数,169
2015,群馬県,岩手県,男,108
2015,群馬県,岩手県,女,61
2015,埼玉県,岩手県,総数,1087
2015,埼玉県,岩手県,男,647
2015,埼玉県,岩手県,女,440
2015,千葉県,岩手県,総数,898
2015,千葉県,岩手県,男,551
2015,千葉県,岩手県,女,347
2015,東京都,岩手県,総数,2423
2015,東京都,岩手県,男,1331
2015,東京都,岩手県,女,1092
2015,神奈川県,岩手県,総数,1273
2015,神奈川県,岩手県,男,754
2015,神奈川県,岩手県,女,519
2015,新潟県,岩手県,総数,175
2015,新潟県,岩手県,男,111
2015,新潟県,岩手県,女,64
2015,富山県,岩手県,総数,43
2015,富山県,岩手県,男,28
2015,富山県,岩手県,女,15
2015,石川県,岩手県,総数,37
2015,石川県,岩手県,男,21
2015,石川県,岩手県,女,16
2015,福井県,岩手県,総数,20
2015,福井県,岩手県,男,13
2015,福井県,岩手県,女,7
2015,山梨県,岩手県,総数,73
2015,山梨県,岩手県,男,36
2015,山梨県,岩手県,女,37
2015,長野県,岩手県,総数,124
2015,長野県,岩手県,男,75
2015,長野県,岩手県,女,49
2015,岐阜県,岩手県,総数,43
2015,岐阜県,岩手県,男,28
2015,岐阜県,岩手県,女,15
2015,静岡県,岩手県,総数,250
2015,静岡県,岩手県,男,157
2015,静岡県,岩手県,女,93
2015,愛知県,岩手県,総数,362
2015,愛知県,岩手県,男,240
2015,愛知県,岩手県,女,122
2015,三重県,岩手県,総数,102
2015,三重県,岩手県,男,65
2015,三重県,岩手県,女,37
2015,滋賀県,岩手県,総数,42
2015,滋賀県,岩手県,男,28
2015,滋賀県,岩手県,女,14
2015,京都府,岩手県,総数,95
2015,京都府,岩手県,男,49
2015,京都府,岩手県,女,46
2015,大阪府,岩手県,総数,229
2015,大阪府,岩手県,男,148
2015,大阪府,岩手県,女,81
2015,兵庫県,岩手県,総数,155
2015,兵庫県,岩手県,男,92
2015,兵庫県,岩手県,女,63
2015,奈良県,岩手県,総数,36
2015,奈良県,岩手県,男,24
2015,奈良県,岩手県,女,12
2015,和歌山県,岩手県,総数,20
2015,和歌山県,岩手県,男,11
2015,和歌山県,岩手県,女,9
2015,鳥取県,岩手県,総数,21
2015,鳥取県,岩手県,男,13
2015,鳥取県,岩手県,女,8
2015,島根県,岩手県,総数,10
2015,島根県,岩手県,男,8
2015,島根県,岩手県,女,2
2015,岡山県,岩手県,総数,24
2015,岡山県,岩手県,男,16
2015,岡山県,岩手県,女,8
2015,広島県,岩手県,総数,82
2015,広島県,岩手県,男,51
2015,広島県,岩手県,女,31
2015,山口県,岩手県,総数,37
2015,山口県,岩手県,男,21
2015,山口県,岩手県,女,16
2015,徳島県,岩手県,総数,18
2015,徳島県,岩手県,男,13
2015,徳島県,岩手県,女,5
2015,香川県,岩手県,総数,28
2015,香川県,岩手県,男,19
2015,香川県,岩手県,女,9
2015,愛媛県,岩手県,総数,36
2015,愛媛県,岩手県,男,19
2015,愛媛県,岩手県,女,17
2015,高知県,岩手県,総数,12
2015,高知県,岩手県,男,8
2015,高知県,岩手県,女,4
2015,福岡県,岩手県,総数,154
2015,福岡県,岩手県,男,94
2015,福岡県,岩手県,女,60
2015,佐賀県,岩手県,総数,16
2015,佐賀県,岩手県,男,10
2015,佐賀県,岩手県,女,6
2015,長崎県,岩手県,総数,22
2015,長崎県,岩手県,男,12
2015,長崎県,岩手県,女,10
2015,熊本県,岩手県,総数,31
2015,熊本県,岩手県,男,18
2015,熊本県,岩手県,女,13
2015,大分県,岩手県,総数,52
2015,大分県,岩手県,男,37
2015,大分県,岩手県,女,15
2015,宮崎県,岩手県,総数,32
2015,宮崎県,岩手県,男,22
2015,宮崎県,岩手県,女,10
2015,鹿児島県,岩手県,総数,40
2015,鹿児島県,岩手県,男,26
2015,鹿児島県,岩手県,女,14
2015,沖縄県,岩手県,総数,59
2015,沖縄県,岩手県,男,34
2015,沖縄県,岩手県,女,25
2015,北海道,宮城県,総数,2257
2015,北海道,宮城県,男,1446
2015,北海道,宮城県,女,811
2015,青森県,宮城県,総数,3301
2015,青森県,宮城県,男,1823
2015,青森県,宮城県,女,1478
2015,岩手県,宮城県,総数,4858
2015,岩手県,宮城県,男,2512
2015,岩手県,宮城県,女,2346
2015,宮城県,宮城県,総数,0
2015,宮城県,宮城県,男,0
2015,宮城県,宮城県,女,0
2015,秋田県,宮城県,総数,2721
2015,秋田県,宮城県,男,1459
2015,秋田県,宮城県,女,1262
2015,山形県,宮城県,総数,3887
2015,山形県,宮城県,男,2045
2015,山形県,宮城県,女,1842
2015,福島県,宮城県,総数,4694
2015,福島県,宮城県,男,2594
2015,福島県,宮城県,女,2100
2015,茨城県,宮城県,総数,917
2015,茨城県,宮城県,男,585
2015,茨城県,宮城県,女,332
2015,栃木県,宮城県,総数,888
2015,栃木県,宮城県,男,536
2015,栃木県,宮城県,女,352
2015,群馬県,宮城県,総数,459
2015,群馬県,宮城県,男,300
2015,群馬県,宮城県,女,159
2015,埼玉県,宮城県,総数,2934
2015,埼玉県,宮城県,男,1817
2015,埼玉県,宮城県,女,1117
2015,千葉県,宮城県,総数,2355
2015,千葉県,宮城県,男,1443
2015,千葉県,宮城県,女,912
2015,東京都,宮城県,総数,6348
2015,東京都,宮城県,男,3729
2015,東京都,宮城県,女,2619
2015,神奈川県,宮城県,総数,3449
2015,神奈川県,宮城県,男,2118
2015,神奈川県,宮城県,女,1331
2015,新潟県,宮城県,総数,791
2015,新潟県,宮城県,男,489
2015,新潟県,宮城県,女,302
2015,富山県,宮城県,総数,182
2015,富山県,宮城県,男,107
2015,富山県,宮城県,女,75
2015,石川県,宮城県,総数,183
2015,石川県,宮城県,男,119
2015,石川県,宮城県,女,64
2015,福井県,宮城県,総数,67
2015,福井県,宮城県,男,33
2015,福井県,宮城県,女,34
2015,山梨県,宮城県,総数,155
2015,山梨県,宮城県,男,105
2015,山梨県,宮城県,女,50
2015,長野県,宮城県,総数,331
2015,長野県,宮城県,男,208
2015,長野県,宮城県,女,123
2015,岐阜県,宮城県,総数,173
2015,岐阜県,宮城県,男,106
2015,岐阜県,宮城県,女,67
2015,静岡県,宮城県,総数,804
2015,静岡県,宮城県,男,486
2015,静岡県,宮城県,女,318
2015,愛知県,宮城県,総数,1164
2015,愛知県,宮城県,男,762
2015,愛知県,宮城県,女,402
2015,三重県,宮城県,総数,209
2015,三重県,宮城県,男,142
2015,三重県,宮城県,女,67
2015,滋賀県,宮城県,総数,106
2015,滋賀県,宮城県,男,84
2015,滋賀県,宮城県,女,22
2015,京都府,宮城県,総数,374
2015,京都府,宮城県,男,218
2015,京都府,宮城県,女,156
2015,大阪府,宮城県,総数,1178
2015,大阪府,宮城県,男,715
2015,大阪府,宮城県,女,463
2015,兵庫県,宮城県,総数,555
2015,兵庫県,宮城県,男,345
2015,兵庫県,宮城県,女,210
2015,奈良県,宮城県,総数,125
2015,奈良県,宮城県,男,75
2015,奈良県,宮城県,女,50
2015,和歌山県,宮城県,総数,74
2015,和歌山県,宮城県,男,49
2015,和歌山県,宮城県,女,25
2015,鳥取県,宮城県,総数,36
2015,鳥取県,宮城県,男,27
2015,鳥取県,宮城県,女,9
2015,島根県,宮城県,総数,62
2015,島根県,宮城県,男,47
2015,島根県,宮城県,女,15
2015,岡山県,宮城県,総数,182
2015,岡山県,宮城県,男,118
2015,岡山県,宮城県,女,64
2015,広島県,宮城県,総数,344
2015,広島県,宮城県,男,214
2015,広島県,宮城県,女,130
2015,山口県,宮城県,総数,127
2015,山口県,宮城県,男,79
2015,山口県,宮城県,女,48
2015,徳島県,宮城県,総数,56
2015,徳島県,宮城県,男,33
2015,徳島県,宮城県,女,23
2015,香川県,宮城県,総数,151
2015,香川県,宮城県,男,95
2015,香川県,宮城県,女,56
2015,愛媛県,宮城県,総数,122
2015,愛媛県,宮城県,男,71
2015,愛媛県,宮城県,女,51
2015,高知県,宮城県,総数,38
2015,高知県,宮城県,男,25
2015,高知県,宮城県,女,13
2015,福岡県,宮城県,総数,689
2015,福岡県,宮城県,男,455
2015,福岡県,宮城県,女,234
2015,佐賀県,宮城県,総数,49
2015,佐賀県,宮城県,男,32
2015,佐賀県,宮城県,女,17
2015,長崎県,宮城県,総数,111
2015,長崎県,宮城県,男,66
2015,長崎県,宮城県,女,45
2015,熊本県,宮城県,総数,156
2015,熊本県,宮城県,男,99
2015,熊本県,宮城県,女,57
2015,大分県,宮城県,総数,76
2015,大分県,宮城県,男,46
2015,大分県,宮城県,女,30
2015,宮崎県,宮城県,総数,200
2015,宮崎県,宮城県,男,137
2015,宮崎県,宮城県,女,63
2015,鹿児島県,宮城県,総数,147
2015,鹿児島県,宮城県,男,94
2015,鹿児島県,宮城県,女,53
2015,沖縄県,宮城県,総数,230
2015,沖縄県,宮城県,男,135
2015,沖縄県,宮城県,女,95
2015,北海道,秋田県,総数,533
2015,北海道,秋田県,男,315
2015,北海道,秋田県,女,218
2015,青森県,秋田県,総数,987
2015,青森県,秋田県,男,572
2015,青森県,秋田県,女,415
2015,岩手県,秋田県,総数,991
2015,岩手県,秋田県,男,556
2015,岩手県,秋田県,女,435
2015,宮城県,秋田県,総数,1802
2015,宮城県,秋田県,男,1091
2015,宮城県,秋田県,女,711
2015,秋田県,秋田県,総数,0
2015,秋田県,秋田県,男,0
2015,秋田県,秋田県,女,0
2015,山形県,秋田県,総数,574
2015,山形県,秋田県,男,328
2015,山形県,秋田県,女,246
2015,福島県,秋田県,総数,394
2015,福島県,秋田県,男,238
2015,福島県,秋田県,女,156
2015,茨城県,秋田県,総数,194
2015,茨城県,秋田県,男,114
2015,茨城県,秋田県,女,80
2015,栃木県,秋田県,総数,197
2015,栃木県,秋田県,男,125
2015,栃木県,秋田県,女,72
2015,群馬県,秋田県,総数,124
2015,群馬県,秋田県,男,83
2015,群馬県,秋田県,女,41
2015,埼玉県,秋田県,総数,739
2015,埼玉県,秋田県,男,438
2015,埼玉県,秋田県,女,301
2015,千葉県,秋田県,総数,660
2015,千葉県,秋田県,男,381
2015,千葉県,秋田県,女,279
2015,東京都,秋田県,総数,1977
2015,東京都,秋田県,男,1038
2015,東京都,秋田県,女,939
2015,神奈川県,秋田県,総数,839
2015,神奈川県,秋田県,男,476
2015,神奈川県,秋田県,女,363
2015,新潟県,秋田県,総数,256
2015,新潟県,秋田県,男,153
2015,新潟県,秋田県,女,103
2015,富山県,秋田県,総数,38
2015,富山県,秋田県,男,19
2015,富山県,秋田県,女,19
2015,石川県,秋田県,総数,39
2015,石川県,秋田県,男,24
2015,石川県,秋田県,女,15
2015,福井県,秋田県,総数,25
2015,福井県,秋田県,男,14
2015,福井県,秋田県,女,11
2015,山梨県,秋田県,総数,37
2015,山梨県,秋田県,男,20
2015,山梨県,秋田県,女,17
2015,長野県,秋田県,総数,83
2015,長野県,秋田県,男,51
2015,長野県,秋田県,女,32
2015,岐阜県,秋田県,総数,40
2015,岐阜県,秋田県,男,27
2015,岐阜県,秋田県,女,13
2015,静岡県,秋田県,総数,144
2015,静岡県,秋田県,男,88
2015,静岡県,秋田県,女,56
2015,愛知県,秋田県,総数,214
2015,愛知県,秋田県,男,139
2015,愛知県,秋田県,女,75
2015,三重県,秋田県,総数,31
2015,三重県,秋田県,男,19
2015,三重県,秋田県,女,12
2015,滋賀県,秋田県,総数,27
2015,滋賀県,秋田県,男,16
2015,滋賀県,秋田県,女,11
2015,京都府,秋田県,総数,54
2015,京都府,秋田県,男,34
2015,京都府,秋田県,女,20
2015,大阪府,秋田県,総数,174
2015,大阪府,秋田県,男,96
2015,大阪府,秋田県,女,78
2015,兵庫県,秋田県,総数,109
2015,兵庫県,秋田県,男,68
2015,兵庫県,秋田県,女,41
2015,奈良県,秋田県,総数,31
2015,奈良県,秋田県,男,17
2015,奈良県,秋田県,女,14
2015,和歌山県,秋田県,総数,20
2015,和歌山県,秋田県,男,11
2015,和歌山県,秋田県,女,9
2015,鳥取県,秋田県,総数,10
2015,鳥取県,秋田県,男,7
2015,鳥取県,秋田県,女,3
2015,島根県,秋田県,総数,17
2015,島根県,秋田県,男,8
2015,島根県,秋田県,女,9
2015,岡山県,秋田県,総数,32
2015,岡山県,秋田県,男,21
2015,岡山県,秋田県,女,11
2015,広島県,秋田県,総数,47
2015,広島県,秋田県,男,29
2015,広島県,秋田県,女,18
2015,山口県,秋田県,総数,16
2015,山口県,秋田県,男,10
2015,山口県,秋田県,女,6
2015,徳島県,秋田県,総数,3
2015,徳島県,秋田県,男,2
2015,徳島県,秋田県,女,1
2015,香川県,秋田県,総数,10
2015,香川県,秋田県,男,7
2015,香川県,秋田県,女,3
2015,愛媛県,秋田県,総数,15
2015,愛媛県,秋田県,男,11
2015,愛媛県,秋田県,女,4
2015,高知県,秋田県,総数,12
2015,高知県,秋田県,男,7
2015,高知県,秋田県,女,5
2015,福岡県,秋田県,総数,77
2015,福岡県,秋田県,男,50
2015,福岡県,秋田県,女,27
2015,佐賀県,秋田県,総数,7
2015,佐賀県,秋田県,男,7
2015,佐賀県,秋田県,女,0
2015,長崎県,秋田県,総数,13
2015,長崎県,秋田県,男,7
2015,長崎県,秋田県,女,6
2015,熊本県,秋田県,総数,22
2015,熊本県,秋田県,男,11
2015,熊本県,秋田県,女,11
2015,大分県,秋田県,総数,16
2015,大分県,秋田県,男,9
2015,大分県,秋田県,女,7
2015,宮崎県,秋田県,総数,11
2015,宮崎県,秋田県,男,5
2015,宮崎県,秋田県,女,6
2015,鹿児島県,秋田県,総数,24
2015,鹿児島県,秋田県,男,10
2015,鹿児島県,秋田県,女,14
2015,沖縄県,秋田県,総数,45
2015,沖縄県,秋田県,男,24
2015,沖縄県,秋田県,女,21
2015,北海道,山形県,総数,395
2015,北海道,山形県,男,237
2015,北海道,山形県,女,158
2015,青森県,山形県,総数,355
2015,青森県,山形県,男,210
2015,青森県,山形県,女,145
2015,岩手県,山形県,総数,443
2015,岩手県,山形県,男,250
2015,岩手県,山形県,女,193
2015,宮城県,山形県,総数,2935
2015,宮城県,山形県,男,1652
2015,宮城県,山形県,女,1283
2015,秋田県,山形県,総数,613
2015,秋田県,山形県,男,339
2015,秋田県,山形県,女,274
2015,山形県,山形県,総数,0
2015,山形県,山形県,男,0
2015,山形県,山形県,女,0
2015,福島県,山形県,総数,989
2015,福島県,山形県,男,575
2015,福島県,山形県,女,414
2015,茨城県,山形県,総数,269
2015,茨城県,山形県,男,164
2015,茨城県,山形県,女,105
2015,栃木県,山形県,総数,263
2015,栃木県,山形県,男,163
2015,栃木県,山形県,女,100
2015,群馬県,山形県,総数,151
2015,群馬県,山形県,男,93
2015,群馬県,山形県,女,58
2015,埼玉県,山形県,総数,859
2015,埼玉県,山形県,男,477
2015,埼玉県,山形県,女,382
2015,千葉県,山形県,総数,666
2015,千葉県,山形県,男,402
2015,千葉県,山形県,女,264
2015,東京都,山形県,総数,1981
2015,東京都,山形県,男,1073
2015,東京都,山形県,女,908
2015,神奈川県,山形県,総数,1034
2015,神奈川県,山形県,男,592
2015,神奈川県,山形県,女,442
2015,新潟県,山形県,総数,511
2015,新潟県,山形県,男,288
2015,新潟県,山形県,女,223
2015,富山県,山形県,総数,56
2015,富山県,山形県,男,31
2015,富山県,山形県,女,25
2015,石川県,山形県,総数,77
2015,石川県,山形県,男,50
2015,石川県,山形県,女,27
2015,福井県,山形県,総数,26
2015,福井県,山形県,男,16
2015,福井県,山形県,女,10
2015,山梨県,山形県,総数,44
2015,山梨県,山形県,男,28
2015,山梨県,山形県,女,16
2015,長野県,山形県,総数,109
2015,長野県,山形県,男,56
2015,長野県,山形県,女,53
2015,岐阜県,山形県,総数,64
2015,岐阜県,山形県,男,32
2015,岐阜県,山形県,女,32
2015,静岡県,山形県,総数,183
2015,静岡県,山形県,男,112
2015,静岡県,山形県,女,71
2015,愛知県,山形県,総数,206
2015,愛知県,山形県,男,136
2015,愛知県,山形県,女,70
2015,三重県,山形県,総数,44
2015,三重県,山形県,男,26
2015,三重県,山形県,女,18
2015,滋賀県,山形県,総数,32
2015,滋賀県,山形県,男,22
2015,滋賀県,山形県,女,10
2015,京都府,山形県,総数,85
2015,京都府,山形県,男,52
2015,京都府,山形県,女,33
2015,大阪府,山形県,総数,196
2015,大阪府,山形県,男,106
2015,大阪府,山形県,女,90
2015,兵庫県,山形県,総数,118
2015,兵庫県,山形県,男,70
2015,兵庫県,山形県,女,48
2015,奈良県,山形県,総数,28
2015,奈良県,山形県,男,14
2015,奈良県,山形県,女,14
2015,和歌山県,山形県,総数,12
2015,和歌山県,山形県,男,6
2015,和歌山県,山形県,女,6
2015,鳥取県,山形県,総数,7
2015,鳥取県,山形県,男,4
2015,鳥取県,山形県,女,3
2015,島根県,山形県,総数,11
2015,島根県,山形県,男,7
2015,島根県,山形県,女,4
2015,岡山県,山形県,総数,41
2015,岡山県,山形県,男,24
2015,岡山県,山形県,女,17
2015,広島県,山形県,総数,70
2015,広島県,山形県,男,43
2015,広島県,山形県,女,27
2015,山口県,山形県,総数,28
2015,山口県,山形県,男,18
2015,山口県,山形県,女,10
2015,徳島県,山形県,総数,12
2015,徳島県,山形県,男,5
2015,徳島県,山形県,女,7
2015,香川県,山形県,総数,10
2015,香川県,山形県,男,6
2015,香川県,山形県,女,4
2015,愛媛県,山形県,総数,16
2015,愛媛県,山形県,男,7
2015,愛媛県,山形県,女,9
2015,高知県,山形県,総数,12
2015,高知県,山形県,男,7
2015,高知県,山形県,女,5
2015,福岡県,山形県,総数,69
2015,福岡県,山形県,男,44
2015,福岡県,山形県,女,25
2015,佐賀県,山形県,総数,21
2015,佐賀県,山形県,男,7
2015,佐賀県,山形県,女,14
2015,長崎県,山形県,総数,21
